-2.82,-9.582058,-4.425281,5.570134
-2.81,1.2621084,-4.4923086,5.57009
-2.8,-10.249969,-4.557395,5.570035
-2.79,-11.024099,-4.6205854,5.5699697
-2.78,1.7446774,-4.6819334,5.569896
-2.7699997,1.9457074,-4.7414865,5.569815
-2.7599998,2.4991293,-4.799295,5.5697284
-2.7500002,0.98646367,-4.8554106,5.569637
-2.7400002,1.178764,-4.909887,5.569544
-2.7300003,3.3709202,-4.962777,5.56945
-2.72,1.2143693,-5.0141315,5.5693583
-2.71,0.8722931,-5.064005,5.56927
-2.7,-0.7585017,-5.11245,5.5691876
-2.69,-9.088741,-5.159521,5.569113
-2.68,-10.982158,-5.2052693,5.5690455
-2.67,-10.048765,-5.2497463,5.5689883
-2.66,-9.174695,-5.293001,5.568941
-2.65,-10.255156,-5.335088,5.5689034
-2.64,-10.220672,-5.3760486,5.568876
-2.63,-9.691601,-5.4159307,5.568857
-2.62,1.1522229,-5.4547815,5.568846
-2.61,0.7332126,-5.4926367,5.568842
-2.6,-10.129967,-5.5295367,5.5688424
-2.59,-2.2016141,-5.5655174,5.568847
-2.58,-9.107369,-5.600613,5.5688534
-2.57,-1.1730757,-5.6348524,5.5688605
-2.56,-0.7113835,-5.668265,5.5688667
-2.55,-10.318066,-5.7008758,5.5688715
-2.54,0.9925009,-5.7327104,5.568874
-2.53,-1.3858794,-5.763788,5.5688734
-2.52,-10.627672,-5.794131,5.5688696
-2.51,-1.4533937,-5.823755,5.5688624
-2.5,-2.4165776,-5.852679,5.568852
-2.49,-11.005997,-5.8809195,5.568838
-2.48,-1.3752695,-5.90849,5.5688224
-2.47,-8.328998,-5.9354053,5.5688033
-2.46,-3.4278212,-5.961677,5.568783
-2.45,-1.6835152,-5.9873185,5.568761
-2.4399998,-10.4537325,-6.0123425,5.5687375
-2.4299998,-9.208578,-6.0367565,5.568714
-2.4199998,-1.2424705,-6.060573,5.5686903
-2.4100003,-1.5111086,-6.083801,5.568667
-2.4000003,-9.752934,-6.10645,5.5686445
-2.39,-9.719765,-6.1285295,5.5686235
-2.38,-7.294738,-6.150046,5.5686035
-2.37,-10.849796,-6.171012,5.5685854
-2.36,-2.709093,-6.1914287,5.568569
-2.35,-8.7728195,-6.2113066,5.568555
-2.34,-4.6415405,-6.2306504,5.5685434
-2.33,-3.143289,-6.249467,5.568534
-2.32,-10.230588,-6.2677608,5.5685267
-2.31,-3.200757,-6.285538,5.5685225
-2.3,-7.4824677,-6.3028026,5.5685205
-2.29,-4.942633,-6.3195586,5.568521
-2.28,-11.397823,-6.335809,5.5685244
-2.27,-7.8940434,-6.3515577,5.56853
-2.26,-4.82248,-6.366806,5.5685387
-2.25,-9.276595,-6.3815584,5.5685496
-2.24,-3.8289742,-6.3958144,5.568563
-2.23,-4.323441,-6.409575,5.5685787
-2.22,-8.867825,-6.4228444,5.568596
-2.21,-9.586874,-6.43562,5.568616
-2.2,-5.3984027,-6.447902,5.5686374
-2.19,-9.928888,-6.4596925,5.5686617
-2.18,-8.753296,-6.47099,5.568687
-2.17,-7.8016214,-6.481793,5.5687137
-2.16,-5.4013977,-6.492101,5.5687413
-2.15,-7.7820716,-6.501915,5.568771
-2.14,-4.0210924,-6.511232,5.568801
-2.13,-5.9542565,-6.520051,5.5688314
-2.12,-8.053016,-6.5283732,5.568862
-2.11,-9.688013,-6.5361953,5.568893
-2.1,-6.2292204,-6.5435185,5.5689235
-2.09,-9.551718,-6.550343,5.568953
-2.08,-5.538656,-6.5566664,5.5689816
-2.07,-8.258573,-6.5624914,5.5690093
-2.06,-8.234218,-6.5678186,5.569035
-2.05,-4.506321,-6.572646,5.5690594
-2.04,-7.0106626,-6.5769787,5.5690813
-2.03,-6.264338,-6.5808153,5.5691004
-2.02,-9.418884,-6.5841603,5.569117
-2.01,-8.7254505,-6.587016,5.569131
-2.0000002,-8.068759,-6.589385,5.5691414
-1.99,-6.0825152,-6.5912695,5.5691485
-1.98,-6.2759175,-6.5926757,5.5691524
-1.97,-7.5088353,-6.5936046,5.5691524
-1.96,-7.3841114,-6.5940633,5.5691495
-1.95,-6.127921,-6.5940557,5.5691423
-1.94,-7.590099,-6.593585,5.5691323
-1.93,-5.845209,-6.5926585,5.5691185
-1.92,-7.052771,-6.591281,5.5691013
-1.91,-3.883165,-6.589456,5.569081
-1.9,-7.0392585,-6.5871925,5.569057
-1.89,-7.6520047,-6.5844965,5.569031
-1.88,-6.431718,-6.5813704,5.5690017
-1.87,-7.1840243,-6.5778227,5.56897
-1.86,-6.8570566,-6.5738597,5.568937
-1.8499999,-6.887191,-6.569487,5.5689015
-1.8399999,-8.446548,-6.5647144,5.5688643
-1.8300002,-6.4509487,-6.559545,5.568826
-1.82,-5.573067,-6.553988,5.5687876
-1.81,-5.240175,-6.5480494,5.5687485
-1.8,-6.50339,-6.541737,5.56871
-1.79,-6.124734,-6.53506,5.568671
-1.78,-6.6904106,-6.5280256,5.568633
-1.77,-9.302044,-6.520639,5.568596
-1.76,-7.742905,-6.512914,5.568561
-1.75,-6.127185,-6.5048566,5.5685277
-1.74,-6.4278827,-6.4964776,5.5684967
-1.73,-5.003705,-6.4877853,5.568468
-1.72,-5.9732614,-6.4787903,5.5684423
-1.71,-9.222646,-6.4695053,5.5684204
-1.7,-7.7848325,-6.4599395,5.568402
-1.69,-6.904041,-6.450105,5.568387
-1.68,-8.659058,-6.4400144,5.568376
-1.67,-7.322246,-6.429681,5.5683694
-1.66,-9.450727,-6.4191194,5.568367
-1.65,-4.0981355,-6.4083405,5.5683694
-1.64,-7.994972,-6.3973618,5.568376
-1.63,-8.421866,-6.386196,5.5683875
-1.62,-4.7477813,-6.374861,5.5684032
-1.61,-9.603525,-6.363372,5.5684237
-1.6,-8.025964,-6.3517437,5.568448
-1.59,-4.0332265,-6.339995,5.568477
-1.58,-4.006481,-6.3281393,5.5685096
-1.57,-8.31555,-6.3161936,5.568546
-1.56,-5.0858674,-6.3041744,5.5685854
-1.55,-5.5868907,-6.292098,5.568628
-1.54,-9.413768,-6.2799735,5.5686727
-1.5299999,-7.2123003,-6.267818,5.5687203
-1.5200001,-6.971809,-6.2556424,5.568769
-1.51,-2.7823763,-6.2434554,5.568819
-1.5,-9.282821,-6.231265,5.5688705
-1.49,-8.663641,-6.2190757,5.568923
-1.48,-3.2176862,-6.206892,5.5689764
-1.47,-8.055798,-6.1947136,5.569029
-1.46,-2.3202038,-6.182538,5.569083
-1.45,-10.09605,-6.17036,5.569137
-1.44,-3.405065,-6.1581717,5.569191
-1.43,-5.314425,-6.145964,5.569246
-1.42,-2.3385408,-6.1337237,5.5693007
-1.41,-7.9482646,-6.121437,5.569356
-1.4,-4.636386,-6.109087,5.5694113
-1.39,-3.3399024,-6.096653,5.569467
-1.38,-8.489214,-6.08412,5.569523
-1.3699999,-9.718199,-6.071466,5.5695806
-1.3599999,-10.560639,-6.0586686,5.5696383
-1.3500001,-10.701898,-6.0457077,5.5696964
-1.34,-9.182043,-6.032563,5.569756
-1.33,-9.737071,-6.0192084,5.569816
-1.32,-1.3031086,-6.0056243,5.569877
-1.31,-0.70776653,-5.9917874,5.569939
-1.3,-10.110421,-5.977674,5.570002
-1.29,-10.786251,-5.963259,5.5700655
-1.28,-10.3643675,-5.94852,5.570131
-1.27,-0.920165,-5.9334283,5.5701966
-1.26,0.5328649,-5.91796,5.570262
-1.25,-9.325629,-5.90209,5.570329
-1.24,-10.19153,-5.885785,5.570397
-1.23,-0.9305254,-5.8690186,5.5704656
-1.22,-1.5411056,-5.8517604,5.5705347
-1.21,-2.9453678,-5.8339767,5.570605
-1.2,-0.546944,-5.8156366,5.570677
-1.19,-1.9683014,-5.796702,5.5707498
-1.18,-0.584006,-5.777136,5.5708256
-1.17,-0.08285862,-5.756903,5.570904
-1.16,0.39310294,-5.7359624,5.570985
-1.15,-2.3490727,-5.714272,5.57107
-1.14,-9.057723,-5.6917906,5.5711603
-1.13,-10.435181,-5.668471,5.5712547
-1.12,-11.73627,-5.6442676,5.5713553
-1.11,0.9223844,-5.619134,5.5714617
-1.1,-12.373143,-5.5930204,5.571575
-1.09,-9.425344,-5.565875,5.571695
-1.08,0.66750526,-5.5376477,5.5718217
-1.07,-0.85236245,-5.508281,5.5719557
-1.06,-9.55513,-5.4777217,5.572096
-1.05,-9.558707,-5.445914,5.5722427
-1.04,-8.954636,-5.4127955,5.5723953
-1.03,1.1419488,-5.3783126,5.5725527
-1.02,-10.231985,-5.342398,5.572714
-1.01,0.15181774,-5.3049936,5.5728784
-0.99999994,0.6747135,-5.2660327,5.573044
-0.99,-10.903947,-5.225452,5.573209
-0.98,-11.359596,-5.1831856,5.573372
-0.97,-9.788966,-5.1391654,5.5735307
-0.96,1.6196815,-5.0933256,5.573683
-0.95,0.31855965,-5.045598,5.5738263
-0.94,-9.830653,-4.9959173,5.573958
-0.93,2.824133,-4.9442134,5.5740767
-0.91999996,3.9502525,-4.8904243,5.5741787
-0.9100001,0.5612606,-4.8344836,5.574264
-0.9,-8.897333,-4.77633,5.574329
-0.89,-7.412519,-4.715903,5.5743723
-0.88,-10.734514,-4.6531463,5.574394
-0.87,3.216734,-4.5880065,5.574393
-0.86,2.3060613,-4.5204344,5.5743675
-0.85,-9.827428,-4.450385,5.5743194
-0.84000003,-10.188492,-4.377823,5.5742483
-0.83,3.0708957,-4.302718,5.5741553
-0.82,-11.692609,-4.225053,5.574043
-0.81,3.6737447,-4.144821,5.5739126
-0.8,-11.072425,-4.062032,5.5737686
-0.79,-8.2130375,-3.9767208,5.5736156
-0.78,-9.770862,-3.8889441,5.5734596
-0.77,-10.07568,-3.7987924,5.573308
-0.75999993,-6.3368587,-3.7063932,5.5731688
-0.75,3.2551627,-3.611919,5.573052
-0.74,-9.901589,-3.515583,5.5729675
-0.73,2.5153627,-3.4176493,5.572924
-0.72,-10.959418,-3.3184252,5.572931
-0.71,-8.865857,-3.2182517,5.5729933
-0.7,4.307051,-3.1175027,5.573113
-0.69,-8.815165,-3.0165572,5.5732903
-0.67999995,-10.228431,-2.9157972,5.57352
-0.6700001,2.5239272,-2.8155885,5.573795
-0.66,-9.861445,-2.7162685,5.574105
-0.65,5.295795,-2.618144,5.5744386
-0.64,-7.7872844,-2.521484,5.5747857
-0.63,2.4875836,-2.426515,5.575133
-0.62,5.658197,-2.3334293,5.5754714
-0.61,3.631822,-2.2423844,5.575791
-0.6,-9.241113,-2.153504,5.5760837
-0.59,4.4566035,-2.0668845,5.5763445
-0.58,5.1410594,-1.9826007,5.576569
-0.57,5.614521,-1.9006974,5.5767555
-0.56,-9.470234,-1.8211993,5.576903
-0.55,4.6711197,-1.7441072,5.5770135
-0.54,4.647105,-1.6693975,5.5770917
-0.53,7.9642725,-1.5970182,5.5771427
-0.52,-8.218034,-1.5268934,5.577175
-0.51,5.7914076,-1.4589121,5.577197
-0.5,-9.37256,-1.3929348,5.57722
-0.49,5.245108,-1.3287859,5.577254
-0.47999996,6.9489803,-1.2662544,5.57731
-0.46999997,-6.849074,-1.2050984,5.5773973
-0.45999998,-8.074455,-1.1450424,5.577525
-0.45,6.1937933,-1.0857825,5.5776963
-0.44,5.4661565,-1.0269935,5.5779147
-0.43,7.9374037,-0.9683336,5.5781765
-0.42000002,-8.79191,-0.90945387,5.5784764
-0.40999997,8.14875,-0.8500047,5.578805
-0.39999998,-8.16639,-0.78964585,5.579149
-0.39,-7.836679,-0.7280524,5.579492
-0.38,-7.82261,-0.66492677,5.5798182
-0.37,7.404346,-0.59999555,5.580111
-0.36,7.400806,-0.533023,5.5803537
-0.34999996,5.3286147,-0.46380845,5.5805335
-0.33999997,5.9063044,-0.3921926,5.5806375
-0.32999998,6.9422827,-0.3180562,5.5806584
-0.32,7.9660473,-0.2413241,5.580591
-0.31,6.128985,-0.16196528,5.5804358
-0.3,6.742941,-0.079992265,5.5801935
-0.29,8.6098,0.0045354962,5.57987
-0.28,-6.866013,0.091513455,5.5794754
-0.27,8.126901,0.18079424,5.579019
-0.26,7.6971283,0.27218968,5.578514
-0.25,-7.392247,0.36547238,5.5779734
-0.24,6.7168174,0.4603889,5.577409
-0.23,8.235022,0.5566585,5.5768337
-0.22,-7.371468,0.6539879,5.576259
-0.21,-6.393304,0.7520802,5.575695
-0.2,-7.1484985,0.85063887,5.57515
-0.19,5.9979725,0.9493803,5.5746317
-0.18,-6.755856,1.0480312,5.5741463
-0.16999999,-5.6029296,1.1463385,5.5736985
-0.16,-4.9626803,1.2440604,5.5732937
-0.15,9.67988,1.3409758,5.5729356
-0.13999999,7.770543,1.4368713,5.572629
-0.13,-4.4516864,1.5315474,5.5723763
-0.12,7.041645,1.6248115,5.5721807
-0.11,-6.0485125,1.7164861,5.572044
-0.1,8.500155,1.8064023,5.571965
-0.09,-3.3700204,1.894411,5.5719447
-0.08,-5.323644,1.9803807,5.571979
-0.07,-6.2599297,2.0642042,5.572064
-0.06,-5.1464047,2.145803,5.5721946
-0.05,8.802692,2.2251186,5.5723653
-0.04,9.113943,2.3021226,5.5725684
-0.03,8.167585,2.3768015,5.572798
-0.02,8.166588,2.4491644,5.5730453
-0.009999998,8.964383,2.519229,5.5733047
0.0,-5.5517654,2.5870228,5.573569
0.009999998,-3.8547344,2.6525798,5.573831
0.019999996,9.0440855,2.715931,5.574085
0.030000001,-3.898623,2.77711,5.5743246
0.04,-3.3428197,2.8361468,5.5745454
0.049999997,8.36079,2.8930678,5.5747423
0.060000002,-3.1513996,2.947894,5.57491
0.07000001,-4.658241,3.0006466,5.5750465
0.08,8.29489,3.0513396,5.5751476
0.09,9.824156,3.0999923,5.5752125
0.10000001,-4.3213797,3.1466155,5.5752397
0.11,-3.5337815,3.1912293,5.575228
0.119999975,-4.9396358,3.2338529,5.5751805
0.13,-3.7522912,3.2745128,5.5750976
0.14,8.186359,3.313242,5.574984
0.15,9.344851,3.3500867,5.5748444
0.16,8.723407,3.3851128,5.574686
0.17,-4.402368,3.4184022,5.5745177
0.18,9.622361,3.4500694,5.574351
0.19,-2.6310034,3.4802613,5.574197
0.2,11.611866,3.5091662,5.5740705
0.21,-5.0240693,3.5370126,5.573985
0.22000001,-3.4011254,3.5640774,5.5739555
0.23,8.814192,3.5906754,5.573992
0.24,-1.71402,3.6171575,5.574101
0.24999999,-3.5777917,3.643887,5.5742855
0.26,-1.215737,3.6712341,5.5745406
0.27000004,8.607554,3.699554,5.5748563
0.28000003,8.665757,3.7291656,5.5752172
0.29000002,9.372342,3.760346,5.575606
0.3,-0.033025444,3.7933154,5.5760016
0.31,-2.0528598,3.8282409,5.5763874
0.32,8.930502,3.8652325,5.5767455
0.33000004,9.982886,3.9043522,5.577062
0.34000003,-3.527626,3.9456162,5.577327
0.35000002,11.082917,3.9890046,5.5775323
0.36,-1.8176582,4.034472,5.577675
0.37,9.603338,4.0819435,5.577752
0.38,-0.18762589,4.131326,5.5777645
0.39,-1.823888,4.1825128,5.5777154
0.40000004,8.296549,4.235381,5.5776076
0.41000003,0.5255376,4.2897964,5.5774465
0.42000002,-1.5832909,4.345614,5.577238
0.43,9.452278,4.402679,5.5769897
0.44,0.05113828,4.460834,5.576708
0.45,9.9664955,4.5199037,5.5763993
0.46000004,0.14888161,4.57972,5.5760727
0.47000003,9.00102,4.6401,5.5757337
0.48000002,9.798133,4.7008696,5.5753903
0.49,0.95170295,4.761851,5.575048
0.5,0.6229054,4.822871,5.5747123
0.51,0.5336188,4.883764,5.574387
0.52,9.986077,4.9443727,5.5740767
0.53,1.5912782,5.004553,5.573783
0.54,9.921586,5.0641723,5.5735083
0.55,10.588862,5.1231093,5.573252
0.56,1.191586,5.1812625,5.573017
0.57,10.212106,5.23854,5.5728016
0.58,11.080933,5.2948675,5.5726047
0.59,8.972106,5.35018,5.5724263
0.6,11.397905,5.4044304,5.572266
0.6100001,10.288673,5.457578,5.5721216
0.62,0.8845782,5.509593,5.571992
0.63,9.355377,5.5604563,5.5718765
0.64,2.458449,5.6101527,5.5717745
0.65,10.261395,5.658677,5.5716844
0.66,3.0261893,5.7060275,5.571605
0.67,9.254326,5.7522063,5.571536
0.68,10.424429,5.79722,5.5714765
0.69000006,9.52556,5.841079,5.571426
0.6999999,2.5987768,5.8837924,5.5713825
0.71,9.144614,5.9253755,5.5713477
0.72,1.902414,5.9658422,5.5713186
0.73,8.101831,6.0052075,5.5712957
0.74,10.584609,6.0434885,5.5712786
0.75,7.5201893,6.0806994,5.571266
0.76,3.51403,6.116861,5.571258
0.77,2.5579972,6.151987,5.5712543
0.7799999,8.361954,6.186097,5.5712543
0.79,8.504532,6.219207,5.571257
0.8,9.803442,6.2513356,5.5712614
0.81,9.403562,6.282498,5.571269
0.82,0.8319298,6.312709,5.5712776
0.83,7.1396604,6.341992,5.5712876
0.84,8.103226,6.3703575,5.5712986
0.8500001,3.1636944,6.3978267,5.5713096
0.86,8.480933,6.4244123,5.571322
0.87,8.5265045,6.450134,5.571334
0.88,10.336187,6.47501,5.5713463
0.89,4.45538,6.4990563,5.571358
0.9,5.667422,6.52229,5.5713706
0.91,3.9476366,6.544727,5.5713825
0.92,5.5707893,6.56639,5.5713944
0.93000007,4.25173,6.587291,5.5714064
0.93999994,4.3749266,6.60745,5.571418
0.95000005,4.6744804,6.626884,5.5714293
0.96000004,9.701719,6.645611,5.5714407
0.97,9.142535,6.6636443,5.571451
0.98,5.5262394,6.6810017,5.5714617
0.99,9.211149,6.6976995,5.5714717
1.0,4.472649,6.7137475,5.5714803
1.01,8.586931,6.729161,5.571488
1.02,5.3231535,6.7439494,5.5714936
1.03,5.480133,6.7581234,5.5714984
1.04,5.789707,6.7716913,5.571501
1.05,8.104947,6.7846603,5.571501
1.06,5.419097,6.797034,5.5714984
1.07,8.776329,6.808816,5.5714927
1.08,5.4798546,6.820012,5.5714846
1.09,7.543192,6.8306203,5.571473
1.1,5.1428995,6.840642,5.5714593
1.11,6.445358,6.8500743,5.571442
1.12,5.0606833,6.8589168,5.571423
1.13,7.29314,6.867165,5.5714006
1.14,6.410676,6.8748136,5.571376
1.15,5.3727517,6.88186,5.5713496
1.16,7.3453016,6.8883,5.571321
1.17,7.9597883,6.8941236,5.5712914
1.18,6.648288,6.8993287,5.57126
1.19,6.936209,6.9039063,5.571228
1.2000002,8.479863,6.907851,5.5711956
1.2100002,8.4205475,6.9111547,5.571163
1.2199999,8.542197,6.913812,5.57113
1.23,8.719741,6.915817,5.5710974
1.24,6.878324,6.9171586,5.5710654
1.25,8.040948,6.9178357,5.5710335
1.26,6.18741,6.917839,5.5710025
1.27,6.610156,6.9171615,5.5709734
1.28,5.305673,6.915803,5.5709443
1.29,6.3669543,6.91375,5.570917
1.3,7.795971,6.911002,5.5708914
1.31,8.377186,6.907556,5.570867
1.32,4.314046,6.9034066,5.5708447
1.33,6.5811796,6.89855,5.5708237
1.34,5.582764,6.892984,5.570805
1.35,8.350434,6.886706,5.570788
1.36,6.9098005,6.8797154,5.5707736
1.3700001,4.481178,6.872011,5.5707607
1.3800001,7.32648,6.8635874,5.5707507
1.3899999,4.6307597,6.85445,5.570743
1.4,4.013365,6.844597,5.5707383
1.41,5.3738937,6.8340263,5.5707345
1.42,6.220282,6.822739,5.570734
1.43,5.3267727,6.810736,5.570736
1.44,7.269883,6.798016,5.5707393
1.45,6.150036,6.7845793,5.570746
1.46,4.676299,6.7704215,5.570753
1.47,5.567146,6.755544,5.5707636
1.48,6.0681586,6.739944,5.5707736
1.49,8.213832,6.7236176,5.5707865
1.5,6.9811482,6.7065606,5.5708
1.51,7.03337,6.6887646,5.5708137
1.52,9.406193,6.6702285,5.5708284
1.53,9.476066,6.650942,5.5708437
1.5400001,2.8056674,6.630894,5.570859
1.5499998,8.670652,6.6100817,5.570874
1.5599998,4.5697584,6.588486,5.570889
1.57,8.003588,6.5660963,5.570904
1.58,4.39077,6.5429015,5.570918
1.59,10.766405,6.5188866,5.570932
1.6,3.4721498,6.4940314,5.570945
1.61,10.097374,6.4683213,5.570957
1.62,9.769086,6.4417377,5.5709686
1.63,7.87603,6.414259,5.5709786
1.64,4.288777,6.385864,5.570988
1.65,3.4141264,6.356529,5.570996
1.66,4.3677406,6.3262324,5.571002
1.67,3.8204618,6.2949476,5.571007
1.68,3.762199,6.262646,5.571009
1.6900002,8.792284,6.229299,5.5710096
1.6999999,2.9499087,6.194883,5.5710077
1.71,10.651586,6.1593585,5.571002
1.72,7.9707737,6.122699,5.570994
1.73,8.485992,6.084866,5.5709815
1.74,10.086805,6.0458293,5.570965
1.75,8.227652,6.005547,5.5709434
1.76,8.969033,5.963987,5.570916
1.77,3.407209,5.921104,5.5708833
1.78,3.8792224,5.876864,5.570843
1.79,10.054664,5.831223,5.570796
1.8,2.367148,5.7841415,5.5707407
1.81,10.104314,5.735578,5.570677
1.82,2.4829617,5.685489,5.5706034
1.83,10.350841,5.6338367,5.5705204
1.84,7.766184,5.58058,5.5704265
1.8500001,3.197659,5.525681,5.570322
1.8600001,1.4816495,5.4691033,5.570207
1.8699999,2.3279414,5.4108176,5.5700803
1.88,8.631049,5.350789,5.569943
1.89,1.3017721,5.288997,5.569795
1.9,1.348885,5.2254224,5.5696363
1.91,10.928241,5.160054,5.5694695
1.92,1.7118336,5.092887,5.569294
1.93,2.6379862,5.0239267,5.569112
1.94,1.1044173,4.9531875,5.568925
1.9500002,10.379082,4.8806973,5.5687356
1.9600002,1.271601,4.806494,5.5685463
1.9700001,10.117185,4.7306275,5.5683594
1.9800001,3.188683,4.6531634,5.568177
1.9900001,8.881259,4.574178,5.5680037
2.0,0.38101846,4.4937615,5.5678415
2.01,1.4900819,4.4120226,5.5676937
2.02,1.7890311,4.3290734,5.5675626
2.03,10.219295,4.2450466,5.567451
2.04,11.290204,4.160077,5.567362
2.05,10.576173,4.0743184,5.567295
2.06,11.36409,3.9879212,5.5672536
2.07,8.298417,3.9010496,5.5672374
2.08,0.014462352,3.8138642,5.5672464
2.09,0.19730592,3.726532,5.567281
2.1,-0.8724987,3.639214,5.5673385
2.11,1.4030417,3.5520725,5.5674195
2.12,0.17344975,3.4652638,5.5675206
2.13,10.28987,3.378931,5.56764
2.14,0.011264443,3.2932253,5.567775
2.15,10.477135,3.208272,5.567922
2.16,-1.0286043,3.124195,5.5680795
2.17,0.41294754,3.0411048,5.568243
2.18,-1.2787068,2.9590998,5.56841
2.19,9.778827,2.878274,5.5685773
2.2,-1.5103669,2.798699,5.5687413
2.21,-3.6855717,2.7204423,5.5689006
